metric,lens,percentile,elite90_flag,low15_flag,playbook_lens,stat_category,signal
stl,season,16.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,99.3,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,48.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,97.1,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,5.7,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,10.8,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,25.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,38.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,20.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,29.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,2.8,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,58.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,95.1,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,23.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,7.0,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,65.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,28.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,92.3,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,87.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,52.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,1.6,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,10.9,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,53.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,98.2,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,58.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,0.4,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,76.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,0.8,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,9.8,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,34.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,83.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,41.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,94.5,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,61.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,8.3,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,8.3,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,88.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,29.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,88.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,40.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,84.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,0.3,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,19.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,22.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,25.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,99.9,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,11.6,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,0.1,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,0.3,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,95.7,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,53.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,28.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,79.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,5.0,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,74.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,90.9,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,7.9,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,92.6,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,40.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,66.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,84.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,59.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,48.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,68.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,24.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,49.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,82.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,92.3,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,97.9,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,21.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,12.3,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,38.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,38.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,58.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,88.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,29.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,10.1,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,42.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,55.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,45.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,64.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,35.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,88.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,88.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,10.5,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,24.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,20.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,75.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,32.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,34.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,16.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,2.5,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,78.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,15.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,30.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,98.4,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,61.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,34.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,27.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,69.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,8.2,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,59.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,74.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,49.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,14.3,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,46.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,39.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,41.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,56.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,31.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,50.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,80.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,47.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,37.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,63.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,4.9,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,30.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,2.5,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,17.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,86.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,80.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,84.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,24.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,90.5,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,12.4,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,44.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,60.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,82.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,62.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,15.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,24.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,31.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,7.1,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,76.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,51.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,2.3,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,67.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,29.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,22.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,71.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,61.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,61.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,75.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,17.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,19.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,69.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,81.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,57.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,45.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,51.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,65.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,43.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,18.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,0.7,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,72.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,71.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,98.2,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,95.1,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,90.0,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,71.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,72.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,79.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,87.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,36.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,40.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,64.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,92.7,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,95.6,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,12.9,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,99.7,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,57.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,13.7,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,32.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,6.2,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,6.0,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,70.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,14.7,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,0.7,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,26.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,53.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,13.2,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,97.5,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,1.3,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,81.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,1.2,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,10.5,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,12.3,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,0.2,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,1.4,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,20.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,18.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,37.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,29.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,54.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,97.7,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,77.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,82.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,42.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,21.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,48.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,70.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,75.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,50.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,72.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,93.7,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,46.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,68.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,28.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,89.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,56.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,49.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,19.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,58.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,84.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,62.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,65.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,11.2,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,6.4,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,75.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,52.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,79.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,89.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,75.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,3.0,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,24.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,11.4,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,11.6,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,96.2,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,8.2,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,85.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,34.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,78.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,71.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,31.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,16.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,93.0,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,81.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,18.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,1.2,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,22.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,67.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,63.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,83.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,64.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,35.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,41.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,34.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,70.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,47.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,15.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,43.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,26.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,23.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,31.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,27.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,62.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,3.4,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,31.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,5.7,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,70.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,55.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,97.9,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,86.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,47.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,44.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,65.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,11.2,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,19.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,24.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,3.9,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,46.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,13.3,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,6.7,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,14.6,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,39.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,57.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,92.6,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,60.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,99.4,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,2.7,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,87.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,35.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,76.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,79.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,56.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,83.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,40.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,18.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,59.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,20.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,94.4,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,91.9,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,85.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,17.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,65.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,26.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,90.9,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,41.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,9.6,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,38.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,88.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,33.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,6.8,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,49.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,23.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,73.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,20.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,26.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,37.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,7.7,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,36.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,91.7,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,60.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,52.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,56.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,94.6,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,31.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,34.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,20.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,45.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,93.6,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,61.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,10.3,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,43.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,50.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,4.7,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,15.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,2.7,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,49.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,17.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,97.5,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,69.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,38.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,95.0,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,60.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,82.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,95.4,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,82.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,92.8,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,1.2,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,98.7,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,56.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,36.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,18.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,99.5,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,8.3,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,87.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,17.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,0.4,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,12.6,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,0.9,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,0.4,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,30.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,99.9,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,0.2,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
blk,season,12.9,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
blk,season,35.7,0,0,Contract/Valuation,Defense / Activity,Neutral
blk,season,85.8,0,0,Contract/Valuation,Defense / Activity,Neutral
blk,season,8.8,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
blk,season,70.6,0,0,Contract/Valuation,Defense / Activity,Neutral
blk,season,82.4,0,0,Contract/Valuation,Defense / Activity,Neutral
blk,season,78.9,0,0,Contract/Valuation,Defense / Activity,Neutral
blk,season,90.2,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
blk,season,92.9,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
blk,season,3.7,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
blk,season,32.5,0,0,Contract/Valuation,Defense / Activity,Neutral
blk,season,31.0,0,0,Contract/Valuation,Defense / Activity,Neutral
blk,season,63.8,0,0,Contract/Valuation,Defense / Activity,Neutral
blk,season,25.6,0,0,Contract/Valuation,Defense / Activity,Neutral
blk,season,66.6,0,0,Contract/Valuation,Defense / Activity,Neutral
blk,season,74.5,0,0,Contract/Valuation,Defense / Activity,Neutral
blk,season,49.1,0,0,Contract/Valuation,Defense / Activity,Neutral
blk,season,92.8,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
blk,season,41.2,0,0,Contract/Valuation,Defense / Activity,Neutral
blk,season,60.6,0,0,Contract/Valuation,Defense / Activity,Neutral
blk,season,81.8,0,0,Contract/Valuation,Defense / Activity,Neutral
